itr,Methods,Total delivery,Total CP,Total EV,delivery2ev_ratio,Elapsed time (ms),Total reward,Total cost,Objective val,Total successful delivery,Avg. cost per successful delivery
6,Baseline,20,20,4,5.0,140.0,257.0,37.701525000000004,219.298475,20,1.8850762500000002
7,CSA,20,20,4,5.0,1.9938945770263672,276,38.63,237.37,18,2.1461111111111113
7,NDF,20,20,4,5.0,0.38743019104003906,226.0,58.0403,167.9597,15,3.8693533333333336
7,EDF,20,20,4,5.0,0.34546852111816406,255.0,67.30019999999999,187.6998,17,3.9588352941176463
7,Hybrid_RL4CO,20,20,4,5.0,952.0210870541632,210.0,58.42326750000001,151.5767325,14,4.1730905357142865
7,Hybrid_RL4CO_partial_charging,20,20,4,5.0,952.0210870541632,210.0,48.639677500000005,161.3603225,14,3.474262678571429
7,RL,20,20,4,5.0,185.7230900786817,243.0,79.24531182522327,163.75468817477673,16,4.952831989076454
7,RL_partial_charging,20,20,4,5.0,185.7230900786817,243.0,64.18256086844951,178.8174391315505,16,4.011410054278095
7,Baseline,20,20,4,5.0,690.0,306.0,42.0079675,263.9920325,20,2.100398375
8,CSA,20,20,4,5.0,2.072572708129883,206,46.629999999999995,159.37,16,2.9143749999999997
8,NDF,20,20,4,5.0,0.39649009704589844,204.0,46.5416,157.45839999999998,15,3.1027733333333334
8,EDF,20,20,4,5.0,0.34737586975097656,221.0,60.104000000000006,160.896,17,3.5355294117647063
8,Hybrid_RL4CO,20,20,4,5.0,954.9401350086555,201.0,49.02141,151.97859,15,3.268094
8,Hybrid_RL4CO_partial_charging,20,20,4,5.0,954.9401350086555,201.0,44.78528250000001,156.2147175,15,2.9856855000000007
8,RL,20,20,4,5.0,199.23209305852652,218.0,73.81795249904691,144.1820475009531,17,4.342232499943936
8,RL_partial_charging,20,20,4,5.0,199.23209305852652,218.0,61.937813474304974,156.06218652569504,17,3.643400792606175
8,Baseline,20,20,4,5.0,120.0,254.0,36.8419,217.1581,20,1.842095
9,CSA,20,20,4,5.0,2.0325183868408203,208,46.330000000000005,161.67,17,2.725294117647059
9,NDF,20,20,4,5.0,0.3771781921386719,215.0,53.808099999999996,161.1919,16,3.3630062499999998
9,EDF,20,20,4,5.0,0.3521442413330078,171.0,58.89,112.11,15,3.926
9,Hybrid_RL4CO,20,20,4,5.0,947.8417909704149,139.0,43.626422500000004,95.3735775,12,3.6355352083333337
9,Hybrid_RL4CO_partial_charging,20,20,4,5.0,947.8417909704149,139.0,38.601907499999996,100.3980925,12,3.216825625
9,RL,20,20,4,5.0,193.46552109345794,212.0,84.29489522477238,127.70510477522762,17,4.958523248516022
9,RL_partial_charging,20,20,4,5.0,193.46552109345794,212.0,70.12920865718276,141.87079134281726,17,4.125247568069574
9,Baseline,20,20,4,5.0,450.0,257.0,40.879349999999995,216.12065,20,2.0439675
10,CSA,20,20,4,5.0,2.0291805267333984,192,44.24,147.76,16,2.765
10,NDF,20,20,4,5.0,0.377655029296875,135.0,36.5975,98.4025,11,3.327045454545454
10,EDF,20,20,4,5.0,0.3540515899658203,178.0,58.8603,119.1397,15,3.92402
10,Hybrid_RL4CO,20,20,4,5.0,947.4357099970803,173.0,40.632374999999996,132.367625,15,2.7088249999999996
10,Hybrid_RL4CO_partial_charging,20,20,4,5.0,947.4357099970803,173.0,38.177535,134.822465,15,2.545169
10,RL,20,20,4,5.0,214.26077606156468,215.0,87.06264801335334,127.93735198664666,18,4.83681377851963
10,RL_partial_charging,20,20,4,5.0,214.26077606156468,215.0,74.22105137749017,140.77894862250983,18,4.123391743193898
10,Baseline,20,20,4,5.0,750.0,242.0,47.2548925,194.74510750000002,20,2.362744625
11,CSA,20,20,4,5.0,1.9462108612060547,221,39.8,181.2,18,2.211111111111111
11,NDF,20,20,4,5.0,0.37670135498046875,197.0,56.899,140.101,16,3.5561875
11,EDF,20,20,4,5.0,0.34046173095703125,227.0,45.2868,181.7132,18,2.5159333333333334
11,Hybrid_RL4CO,20,20,4,5.0,952.7627549832687,215.0,55.94382,159.05617999999998,17,3.290812941176471
11,Hybrid_RL4CO_partial_charging,20,20,4,5.0,952.7627549832687,215.0,49.18651,165.81349,17,2.8933241176470585
11,RL,20,20,4,5.0,199.3522959528491,232.0,71.26589600978792,160.73410399021208,18,3.959216444988218
11,RL_partial_charging,20,20,4,5.0,199.3522959528491,232.0,61.883076570168136,170.11692342983187,18,3.4379486983426744
11,Baseline,20,20,4,5.0,180.0,246.0,40.0930725,205.9069275,20,2.004653625
12,CSA,20,20,4,5.0,1.9764900207519531,231,42.77,188.23,17,2.5158823529411767
12,NDF,20,20,4,5.0,0.40030479431152344,192.0,56.767,135.233,14,4.054785714285715
